customer_id,customer_segment,age_group,region,acquisition_channel,customer_lifetime_value
CUST-03165,Corporate / Bulk,36-50,East,Organic Search,15014.99
CUST-03166,Value Seekers,26-35,West,Organic Search,1196.5
CUST-03167,Value Seekers,26-35,East,Referral,1016.2
CUST-03168,Premium / High-End,26-35,East,Paid Social,4125.91
CUST-03169,Corporate / Bulk,26-35,East,Paid Social,5203.11
CUST-03170,Budget Shoppers,51-65,West,Organic Search,343.16
CUST-03171,Value Seekers,26-35,South,Organic Search,770.31
CUST-03172,Premium / High-End,18-25,West,Organic Search,1447.87
CUST-03173,Value Seekers,36-50,North,Email Marketing,1062.05
CUST-03174,Premium / High-End,18-25,North,Referral,1230.23
CUST-03175,Premium / High-End,18-25,East,Email Marketing,2011.66
CUST-03176,Premium / High-End,51-65,South,Referral,1435.96
CUST-03177,Budget Shoppers,36-50,North,Organic Search,173.77
CUST-03178,Premium / High-End,18-25,North,Direct,1016.04
CUST-03179,Budget Shoppers,26-35,West,Organic Search,463.63
CUST-03180,Budget Shoppers,26-35,South,Paid Social,245.11
CUST-03181,Budget Shoppers,36-50,West,Organic Search,239.16
CUST-03182,Budget Shoppers,51-65,East,Organic Search,268.1
CUST-03183,Budget Shoppers,18-25,North,Organic Search,319.84
CUST-03184,Budget Shoppers,65+,East,Email Marketing,54.72
CUST-03185,Premium / High-End,26-35,North,Paid Social,2113.72
CUST-03186,Corporate / Bulk,36-50,North,Paid Social,10494.42
CUST-03187,Value Seekers,26-35,East,Paid Social,752.82
CUST-03188,Premium / High-End,26-35,East,Email Marketing,2745.34
CUST-03189,Corporate / Bulk,36-50,North,Organic Search,3800.6
CUST-03190,Budget Shoppers,36-50,South,Email Marketing,301.71
CUST-03191,Premium / High-End,36-50,North,Email Marketing,2509.73
CUST-03192,Budget Shoppers,18-25,East,Paid Social,486.6
CUST-03193,Corporate / Bulk,36-50,South,Email Marketing,3679.03
CUST-03194,Budget Shoppers,51-65,North,Paid Social,134.37
CUST-03195,Premium / High-End,26-35,South,Email Marketing,1119.57
CUST-03196,Budget Shoppers,26-35,West,Paid Social,174.41
CUST-03197,Budget Shoppers,26-35,South,Paid Social,230.45
CUST-03198,Corporate / Bulk,65+,West,Paid Social,6510.46
CUST-03199,Premium / High-End,18-25,South,Email Marketing,807.5
CUST-03200,Value Seekers,18-25,North,Organic Search,693.37
CUST-03201,Corporate / Bulk,26-35,East,Organic Search,6808.07
CUST-03202,Premium / High-End,18-25,East,Paid Social,2928.66
CUST-03203,Budget Shoppers,26-35,North,Organic Search,482.21
CUST-03204,Budget Shoppers,26-35,North,Organic Search,25.63
CUST-03205,Corporate / Bulk,26-35,East,Paid Social,3941.17
CUST-03206,Premium / High-End,51-65,South,Organic Search,2150.21
CUST-03207,Corporate / Bulk,65+,North,Organic Search,2172.27
CUST-03208,Budget Shoppers,26-35,South,Organic Search,469.96
CUST-03209,Corporate / Bulk,26-35,West,Organic Search,5695.54
CUST-03210,Budget Shoppers,36-50,North,Email Marketing,95.34
CUST-03211,Value Seekers,18-25,North,Organic Search,517.15
CUST-03212,Premium / High-End,51-65,West,Paid Social,2357.28
CUST-03213,Corporate / Bulk,26-35,North,Paid Social,7131.66
CUST-03214,Budget Shoppers,26-35,South,Referral,636.9
CUST-03215,Budget Shoppers,65+,,Referral,268.91
CUST-03216,Value Seekers,26-35,East,Organic Search,1290.71
CUST-03217,Budget Shoppers,36-50,South,Direct,489.62
CUST-03218,Budget Shoppers,26-35,East,Referral,194.64
CUST-03219,Value Seekers,18-25,South,Paid Social,664.58
CUST-03220,Budget Shoppers,36-50,East,Organic Search,281.41
CUST-03221,Value Seekers,51-65,East,Direct,1341.74
CUST-03222,Budget Shoppers,36-50,South,Referral,386.28
CUST-03223,Budget Shoppers,51-65,North,Organic Search,597.78
CUST-03224,Budget Shoppers,26-35,East,Referral,760.66
CUST-03225,Value Seekers,26-35,North,Paid Social,979.95
CUST-03226,Corporate / Bulk,26-35,East,Referral,13931.07
CUST-03227,Value Seekers,36-50,West,Organic Search,1018.01
CUST-03228,Premium / High-End,26-35,East,Referral,1058.71
CUST-03229,Budget Shoppers,26-35,West,Referral,332.01
CUST-03230,Budget Shoppers,18-25,North,Organic Search,303.45
CUST-03231,Value Seekers,18-25,East,Paid Social,1006.82
CUST-03232,Corporate / Bulk,36-50,North,Paid Social,11495.37
CUST-03233,Value Seekers,18-25,East,Organic Search,785.35
CUST-03234,Budget Shoppers,26-35,East,Organic Search,500.91
CUST-03235,Budget Shoppers,18-25,West,Referral,118.21
CUST-03236,Value Seekers,26-35,South,Email Marketing,342.94
CUST-03237,Value Seekers,36-50,East,Paid Social,850.59
CUST-03238,Budget Shoppers,18-25,West,Organic Search,363.76
CUST-03239,Value Seekers,51-65,East,Organic Search,585.74
CUST-03240,Premium / High-End,18-25,North,Organic Search,1025.81
CUST-03241,Budget Shoppers,51-65,East,Organic Search,1412.21
CUST-03242,Premium / High-End,26-35,West,Paid Social,1453.27
CUST-03243,Premium / High-End,26-35,South,Paid Social,2927.79
CUST-03244,Value Seekers,18-25,South,Referral,1198.3
CUST-03245,Premium / High-End,18-25,South,Direct,2085.8
CUST-03246,Budget Shoppers,36-50,North,Paid Social,302.27
CUST-03247,Budget Shoppers,26-35,West,Organic Search,209.23
CUST-03248,Budget Shoppers,18-25,North,Referral,467.03
CUST-03249,Value Seekers,36-50,South,Email Marketing,666.74
CUST-03250,Budget Shoppers,26-35,East,Email Marketing,348.02
CUST-03251,Value Seekers,18-25,East,Paid Social,618.01
CUST-03252,Budget Shoppers,18-25,East,Email Marketing,140.34
CUST-03253,Value Seekers,51-65,South,Organic Search,1010.52
CUST-03254,Budget Shoppers,51-65,East,Email Marketing,337.08
CUST-03255,Budget Shoppers,26-35,East,Organic Search,251.97
CUST-03256,Budget Shoppers,26-35,East,Paid Social,440.51
CUST-03257,Budget Shoppers,26-35,North,Organic Search,492.26
CUST-03258,Value Seekers,26-35,East,Paid Social,536.68
CUST-03259,Budget Shoppers,36-50,North,Email Marketing,604.31
CUST-03260,Premium / High-End,36-50,North,Email Marketing,1841.18
CUST-03261,Premium / High-End,51-65,East,Referral,1966.94
CUST-03262,Value Seekers,36-50,North,Paid Social,1756.6
CUST-03263,Premium / High-End,26-35,North,Organic Search,3717.69
CUST-03264,Budget Shoppers,26-35,North,Paid Social,122.81
CUST-03265,Premium / High-End,26-35,East,Paid Social,2524.1
CUST-03266,Premium / High-End,26-35,West,Paid Social,2488.32
CUST-03267,Premium / High-End,51-65,East,Organic Search,1492.18
CUST-03268,Budget Shoppers,18-25,North,Organic Search,127.01
CUST-03269,Budget Shoppers,18-25,North,Paid Social,180.19
CUST-03270,Premium / High-End,18-25,West,Paid Social,1475.1
CUST-03271,Value Seekers,36-50,West,Paid Social,825.75
CUST-03272,Budget Shoppers,26-35,East,Organic Search,301.39
CUST-03273,Budget Shoppers,26-35,North,Direct,362.37
CUST-03274,Corporate / Bulk,18-25,West,Email Marketing,4214.95
CUST-03275,Corporate / Bulk,51-65,West,Direct,11085.56
CUST-03276,Budget Shoppers,36-50,North,Paid Social,92.98
CUST-03277,Premium / High-End,26-35,East,Organic Search,2657.11
CUST-03278,Value Seekers,36-50,North,Organic Search,390.54
CUST-03279,Value Seekers,18-25,South,Paid Social,1159.81
CUST-03280,Value Seekers,18-25,North,Referral,386.55
CUST-03281,Value Seekers,51-65,West,Email Marketing,628.5
CUST-03282,Premium / High-End,26-35,North,Email Marketing,2819.46
CUST-03283,Corporate / Bulk,36-50,North,Referral,7491.54
CUST-03284,Corporate / Bulk,36-50,North,Referral,5208.29
CUST-03285,Value Seekers,36-50,East,Email Marketing,1155.43
CUST-03286,Premium / High-End,18-25,South,Paid Social,1094.64
CUST-03287,Premium / High-End,26-35,East,Direct,2819.47
CUST-03288,Premium / High-End,26-35,East,Email Marketing,1384.1
CUST-03289,Value Seekers,26-35,East,Direct,343.02
CUST-03290,Premium / High-End,36-50,North,Referral,3674.04
CUST-03291,Value Seekers,65+,South,Organic Search,877.03
CUST-03292,Budget Shoppers,51-65,North,Email Marketing,577.05
CUST-03293,Value Seekers,36-50,East,Referral,1647.56
CUST-03294,Budget Shoppers,65+,West,Organic Search,497.9
CUST-03295,Budget Shoppers,36-50,East,Referral,187.0
CUST-03296,Value Seekers,36-50,West,Referral,913.58
CUST-03297,Value Seekers,51-65,West,Direct,405.48
CUST-03298,Value Seekers,36-50,East,Organic Search,1011.55
CUST-03299,Value Seekers,36-50,West,Email Marketing,1200.38
CUST-03300,Premium / High-End,26-35,South,Referral,1254.38
CUST-03301,Value Seekers,26-35,West,Referral,1076.01
CUST-03302,Budget Shoppers,26-35,South,Email Marketing,431.07
CUST-03303,Budget Shoppers,26-35,East,Referral,52.26
CUST-03304,Premium / High-End,18-25,North,Referral,2700.57
CUST-03305,Value Seekers,18-25,North,Organic Search,934.17
CUST-03306,Corporate / Bulk,26-35,North,Referral,8098.81
CUST-03307,Value Seekers,36-50,North,Organic Search,1216.67
CUST-03308,Budget Shoppers,26-35,North,Email Marketing,176.77
CUST-03309,Budget Shoppers,65+,North,Paid Social,386.7
CUST-03310,Value Seekers,36-50,South,Organic Search,966.99
CUST-03311,Value Seekers,26-35,North,Paid Social,795.03
CUST-03312,Value Seekers,18-25,East,Paid Social,785.95
CUST-03313,Budget Shoppers,18-25,South,Email Marketing,201.18
CUST-03314,Premium / High-End,26-35,South,Organic Search,1857.12
CUST-03315,Value Seekers,26-35,East,Direct,251.29
CUST-03316,Value Seekers,18-25,North,Paid Social,291.6
CUST-03317,Corporate / Bulk,26-35,South,Organic Search,3546.54
CUST-03318,Premium / High-End,51-65,East,Paid Social,1530.61
CUST-03319,Premium / High-End,65+,North,Organic Search,2250.92
CUST-03320,Budget Shoppers,51-65,East,Organic Search,272.64
CUST-03321,Value Seekers,18-25,North,Referral,904.84
CUST-03322,Premium / High-End,26-35,West,Paid Social,2194.17
CUST-03323,Value Seekers,26-35,East,Direct,1133.98
CUST-03324,Value Seekers,36-50,North,Email Marketing,499.0
CUST-03325,Value Seekers,26-35,West,Organic Search,1112.92
CUST-03326,Budget Shoppers,18-25,South,Organic Search,588.25
CUST-03327,Premium / High-End,26-35,North,Organic Search,2404.72
CUST-03328,Premium / High-End,51-65,West,Email Marketing,2310.9
CUST-03329,Budget Shoppers,26-35,,Email Marketing,199.51
CUST-03330,Premium / High-End,26-35,North,Email Marketing,2437.38
CUST-03331,Corporate / Bulk,18-25,North,Email Marketing,8922.69
CUST-03332,Corporate / Bulk,26-35,East,Paid Social,4459.72
CUST-03333,Value Seekers,26-35,North,Email Marketing,1367.18
CUST-03334,Value Seekers,26-35,North,Organic Search,843.04
CUST-03335,Value Seekers,18-25,South,Organic Search,690.66
CUST-03336,Corporate / Bulk,26-35,South,Direct,8348.08
CUST-03337,Corporate / Bulk,18-25,West,Organic Search,10001.51
CUST-03338,Value Seekers,26-35,East,Direct,1032.58
CUST-03339,Value Seekers,18-25,North,Referral,322.7
CUST-03340,Budget Shoppers,26-35,South,Organic Search,408.96
CUST-03341,Budget Shoppers,36-50,North,Organic Search,369.22
CUST-03342,Budget Shoppers,18-25,East,Email Marketing,305.05
CUST-03343,Value Seekers,51-65,North,Organic Search,710.44
CUST-03344,Corporate / Bulk,36-50,West,Organic Search,7424.03
CUST-03345,Value Seekers,18-25,South,Paid Social,805.99
CUST-03346,Value Seekers,36-50,East,Organic Search,1518.81
CUST-03347,Budget Shoppers,51-65,East,Organic Search,444.96
CUST-03348,Value Seekers,36-50,West,Organic Search,792.48
CUST-03349,Premium / High-End,26-35,West,Organic Search,1589.82
CUST-03350,Budget Shoppers,26-35,North,Referral,382.86
CUST-03351,Premium / High-End,36-50,North,Direct,1911.1
CUST-03352,Value Seekers,51-65,East,Email Marketing,327.07
CUST-03353,Budget Shoppers,36-50,East,Referral,376.14
CUST-03354,Value Seekers,18-25,East,Paid Social,932.77
CUST-03355,Budget Shoppers,26-35,East,Organic Search,235.46
CUST-03356,Budget Shoppers,51-65,North,Organic Search,109.99
CUST-03357,Value Seekers,26-35,South,Paid Social,541.96
CUST-03358,Premium / High-End,26-35,West,Paid Social,1404.68
CUST-03359,Budget Shoppers,51-65,South,Paid Social,260.7
CUST-03360,Value Seekers,36-50,West,Email Marketing,886.02
CUST-03361,Corporate / Bulk,36-50,East,Paid Social,7354.61
CUST-03362,Value Seekers,26-35,North,Paid Social,546.89
CUST-03363,Value Seekers,26-35,East,Organic Search,393.49
CUST-03364,Budget Shoppers,26-35,South,Organic Search,114.0
CUST-03365,Corporate / Bulk,36-50,West,Paid Social,6755.71
CUST-03366,Budget Shoppers,26-35,West,Paid Social,804.77
CUST-03367,Budget Shoppers,36-50,South,Email Marketing,229.59
CUST-03368,Premium / High-End,36-50,North,Organic Search,2115.03
CUST-03369,Value Seekers,26-35,South,Paid Social,350.65
CUST-03370,Premium / High-End,18-25,East,Email Marketing,704.3
CUST-03371,Premium / High-End,26-35,East,Referral,2764.71
CUST-03372,Premium / High-End,36-50,North,Paid Social,2103.85
CUST-03373,Budget Shoppers,26-35,South,Paid Social,192.9
CUST-03374,Value Seekers,36-50,North,Organic Search,632.89
CUST-03375,Corporate / Bulk,65+,West,Organic Search,1953.47
CUST-03376,Budget Shoppers,51-65,West,Paid Social,289.64
CUST-03377,Corporate / Bulk,26-35,East,Paid Social,7667.84
CUST-03378,Budget Shoppers,26-35,North,Direct,164.21
CUST-03379,Value Seekers,26-35,South,Organic Search,2215.31
CUST-03380,Budget Shoppers,36-50,South,Organic Search,77.22
CUST-03381,Premium / High-End,26-35,North,Organic Search,711.66
CUST-03382,Premium / High-End,36-50,West,Organic Search,1508.78
CUST-03383,Premium / High-End,18-25,East,Paid Social,2134.27
CUST-03384,Value Seekers,26-35,North,Organic Search,477.68
CUST-03385,Value Seekers,26-35,East,Paid Social,1136.95
CUST-03386,Premium / High-End,26-35,North,Organic Search,1933.95
CUST-03387,Budget Shoppers,51-65,West,Organic Search,162.44
CUST-03388,Value Seekers,18-25,West,Email Marketing,810.97
CUST-03389,Corporate / Bulk,26-35,North,Organic Search,7243.26
CUST-03390,Premium / High-End,26-35,North,Organic Search,1462.15
CUST-03391,Budget Shoppers,18-25,North,Organic Search,607.29
CUST-03392,Budget Shoppers,36-50,East,Paid Social,268.93
CUST-03393,Budget Shoppers,18-25,North,Email Marketing,361.12
CUST-03394,Value Seekers,26-35,East,Email Marketing,757.64
CUST-03395,Value Seekers,26-35,East,Referral,328.47
CUST-03396,Value Seekers,26-35,East,Paid Social,907.05
CUST-03397,Value Seekers,51-65,East,Email Marketing,390.29
CUST-03398,Value Seekers,36-50,East,Email Marketing,1163.22
CUST-03399,Value Seekers,26-35,East,Organic Search,1507.89
CUST-03400,Value Seekers,26-35,North,Organic Search,407.7
CUST-03401,Value Seekers,18-25,South,Direct,280.74
CUST-03402,Budget Shoppers,26-35,East,Referral,416.94
CUST-03403,Value Seekers,26-35,South,Paid Social,560.74
CUST-03404,Premium / High-End,18-25,West,Organic Search,2050.69
CUST-03405,Budget Shoppers,65+,South,Paid Social,589.07
CUST-03406,Budget Shoppers,36-50,West,Paid Social,621.59
CUST-03407,Premium / High-End,65+,West,Paid Social,3482.23
CUST-03408,Premium / High-End,51-65,North,Organic Search,3244.57
CUST-03409,Value Seekers,18-25,North,Direct,1028.18
CUST-03410,Value Seekers,51-65,South,Organic Search,689.68
CUST-03411,Corporate / Bulk,26-35,North,Paid Social,8648.43
CUST-03412,Budget Shoppers,18-25,North,Email Marketing,301.3
CUST-03413,Premium / High-End,51-65,West,Organic Search,1071.28
CUST-03414,Value Seekers,51-65,West,Organic Search,441.2
CUST-03415,Premium / High-End,36-50,North,Organic Search,2477.17
CUST-03416,Budget Shoppers,18-25,West,Organic Search,545.72
CUST-03417,Value Seekers,36-50,East,Organic Search,525.8
CUST-03418,Corporate / Bulk,18-25,North,Referral,4702.48
CUST-03419,Premium / High-End,18-25,East,Paid Social,2841.19
CUST-03420,Budget Shoppers,18-25,North,Organic Search,295.66
CUST-03421,Budget Shoppers,51-65,West,Paid Social,160.61
CUST-03422,Budget Shoppers,18-25,North,Organic Search,330.21
CUST-03423,Budget Shoppers,36-50,East,Organic Search,613.05
CUST-03424,Value Seekers,26-35,North,Referral,1250.94
CUST-03425,Value Seekers,26-35,South,Paid Social,1323.68
CUST-03426,Value Seekers,51-65,West,Paid Social,313.36
CUST-03427,Value Seekers,36-50,East,Email Marketing,570.97
CUST-03428,Value Seekers,26-35,South,Paid Social,1495.17
CUST-03429,Premium / High-End,36-50,North,Paid Social,3367.9
CUST-03430,Budget Shoppers,26-35,East,Paid Social,366.22
CUST-03431,Value Seekers,26-35,South,Organic Search,913.89
CUST-03432,Value Seekers,18-25,East,Referral,859.29
CUST-03433,Premium / High-End,36-50,East,Organic Search,2919.04
CUST-03434,Budget Shoppers,26-35,North,Paid Social,197.78
CUST-03435,Value Seekers,26-35,South,Referral,1125.86
CUST-03436,Value Seekers,18-25,South,Direct,812.13
CUST-03437,Premium / High-End,26-35,West,Organic Search,2762.31
CUST-03438,Value Seekers,36-50,South,Paid Social,883.7
CUST-03439,Value Seekers,26-35,South,Paid Social,811.18
CUST-03440,Corporate / Bulk,26-35,West,Paid Social,6726.92
CUST-03441,Budget Shoppers,18-25,West,Direct,129.22
CUST-03442,Budget Shoppers,26-35,East,Organic Search,228.82
CUST-03443,Budget Shoppers,18-25,East,Paid Social,319.74
CUST-03444,Premium / High-End,36-50,South,Organic Search,3140.11
CUST-03445,Budget Shoppers,18-25,East,Paid Social,284.52
CUST-03446,Value Seekers,18-25,East,Email Marketing,1040.25
CUST-03447,Premium / High-End,18-25,East,Direct,1064.31
CUST-03448,Corporate / Bulk,36-50,South,Paid Social,5615.5
CUST-03449,Premium / High-End,18-25,North,Direct,948.89
CUST-03450,Budget Shoppers,26-35,South,Organic Search,1075.53
CUST-03451,Budget Shoppers,26-35,West,Paid Social,151.35
CUST-03452,Value Seekers,18-25,West,Paid Social,1054.01
CUST-03453,Budget Shoppers,18-25,West,Organic Search,128.3
CUST-03454,Premium / High-End,26-35,North,Organic Search,2372.84
CUST-03455,Value Seekers,51-65,West,Paid Social,873.16
CUST-03456,Budget Shoppers,51-65,South,Email Marketing,323.9
CUST-03457,Corporate / Bulk,65+,West,Organic Search,5757.7
CUST-03458,Value Seekers,36-50,West,Paid Social,916.07
CUST-03459,Value Seekers,36-50,East,Referral,937.12
CUST-03460,Value Seekers,36-50,East,Email Marketing,534.58
CUST-03461,Budget Shoppers,26-35,West,Organic Search,139.89
CUST-03462,Corporate / Bulk,65+,South,Direct,4759.66
CUST-03463,Budget Shoppers,36-50,East,Organic Search,255.5
CUST-03464,Premium / High-End,51-65,East,Organic Search,4334.74
CUST-03465,Corporate / Bulk,18-25,South,Organic Search,5212.45
CUST-03466,Value Seekers,36-50,South,Paid Social,813.25
CUST-03467,Budget Shoppers,18-25,North,Paid Social,426.14
CUST-03468,Corporate / Bulk,26-35,North,Referral,3377.62
CUST-03469,Value Seekers,18-25,West,Paid Social,470.08
CUST-03470,Budget Shoppers,18-25,West,Organic Search,311.59
CUST-03471,Premium / High-End,65+,South,Paid Social,3086.99
CUST-03472,Value Seekers,26-35,West,Email Marketing,667.37
CUST-03473,Budget Shoppers,26-35,North,Paid Social,383.32
CUST-03474,Budget Shoppers,36-50,North,Organic Search,503.63
CUST-03475,Value Seekers,18-25,South,Direct,430.13
CUST-03476,Premium / High-End,65+,East,Organic Search,1800.26
CUST-03477,Budget Shoppers,65+,North,Paid Social,223.86
CUST-03478,Value Seekers,26-35,West,Paid Social,2041.65
CUST-03479,Budget Shoppers,26-35,West,Organic Search,232.42
CUST-03480,Value Seekers,36-50,West,Referral,703.54
CUST-03481,Budget Shoppers,26-35,North,Direct,1060.34
CUST-03482,Budget Shoppers,36-50,East,Paid Social,226.77
CUST-03483,Premium / High-End,18-25,South,Email Marketing,1504.81
CUST-03484,Budget Shoppers,36-50,East,Organic Search,227.44
CUST-03485,Value Seekers,18-25,East,Referral,1378.97
CUST-03486,Value Seekers,36-50,East,Paid Social,582.63
CUST-03487,Value Seekers,36-50,South,Paid Social,741.83
CUST-03488,Premium / High-End,65+,North,Organic Search,3672.34
CUST-03489,Budget Shoppers,18-25,North,Organic Search,247.11
